"","from","to","r","p","linecolor","linesize"
"1138","vOTU_3596_Unknown","zOTU_37_Enterobacter_asburiae",-0.733333333333333,0.0158005962505716,"negative",0.733333333333333
"1139","vOTU_36357_Unknown","zOTU_37_Enterobacter_asburiae",0.82106539347075,0.00359188000143035,"positive",0.82106539347075
"1140","vOTU_3891_Unknown","zOTU_37_Enterobacter_asburiae",-0.721212121212121,0.0185731550894602,"negative",0.721212121212121
"1141","vOTU_4701_Unknown","zOTU_37_Enterobacter_asburiae",-0.745454545454545,0.01333014631544,"negative",0.745454545454545
"1142","vOTU_57949_Unknown","zOTU_37_Enterobacter_asburiae",-0.806060606060606,0.0048620611019646,"negative",0.806060606060606
"1143","vOTU_5850_Unknown","zOTU_37_Enterobacter_asburiae",-0.721212121212121,0.0185731550894602,"negative",0.721212121212121
"1144","vOTU_967_Unknown","zOTU_37_Enterobacter_asburiae",-0.818181818181818,0.00381492008255072,"negative",0.818181818181818
"1145","vOTU_9734_Unknown","zOTU_37_Enterobacter_asburiae",0.794137857340517,0.00607802144001636,"positive",0.794137857340517
"1146","vOTU_10025_Unknown","zOTU_3_Unclassified._Escherichia.Shigella",-0.854545454545454,0.00163680331598672,"negative",0.854545454545454
"1147","vOTU_1003_Nadiaviridae","zOTU_3_Unclassified._Escherichia.Shigella",-0.840554073221593,0.00232177895009115,"negative",0.840554073221593
"1148","vOTU_1025_Unknown","zOTU_3_Unclassified._Escherichia.Shigella",-0.915151515151515,0.000204472406148833,"negative",0.915151515151515
"1149","vOTU_1030_Unknown","zOTU_3_Unclassified._Escherichia.Shigella",-0.915151515151515,0.000204472406148833,"negative",0.915151515151515
"1150","vOTU_10472_Unknown","zOTU_3_Unclassified._Escherichia.Shigella",-0.889637522752781,0.000566964721837961,"negative",0.889637522752781
"1151","vOTU_1081_Hannahviridae","zOTU_3_Unclassified._Escherichia.Shigella",-0.793939393939394,0.00609992331369691,"negative",0.793939393939394
"1152","vOTU_1103_Unknown","zOTU_3_Unclassified._Escherichia.Shigella",0.915151515151515,0.000204472406148833,"positive",0.915151515151515
"1153","vOTU_1106_Unknown","zOTU_3_Unclassified._Escherichia.Shigella",0.915151515151515,0.000204472406148833,"positive",0.915151515151515
"1154","vOTU_11729_Unknown","zOTU_3_Unclassified._Escherichia.Shigella",-0.806643965330132,0.00480744391488661,"negative",0.806643965330132
"1155","vOTU_11789_Unknown","zOTU_3_Unclassified._Escherichia.Shigella",-0.837909235304168,0.0024713611632489,"negative",0.837909235304168
"1156","vOTU_11790_Unknown","zOTU_3_Unclassified._Escherichia.Shigella",-0.75380287416328,0.0117947862899837,"negative",0.75380287416328
"1157","vOTU_11977_Almaviridae","zOTU_3_Unclassified._Escherichia.Shigella",-0.831656181309361,0.00285249315683381,"negative",0.831656181309361
"1158","vOTU_12320_Unknown","zOTU_3_Unclassified._Escherichia.Shigella",-0.903030303030303,0.000343612197763281,"negative",0.903030303030303
"1159","vOTU_12647_Unknown","zOTU_3_Unclassified._Escherichia.Shigella",-0.866666666666667,0.00117353818015547,"negative",0.866666666666667
"1160","vOTU_1268_Unknown","zOTU_3_Unclassified._Escherichia.Shigella",-0.939393939393939,0.000054840529985137,"negative",0.939393939393939
"1161","vOTU_12881_Unknown","zOTU_3_Unclassified._Escherichia.Shigella",-0.903030303030303,0.000343612197763281,"negative",0.903030303030303
"1162","vOTU_12893_Unknown","zOTU_3_Unclassified._Escherichia.Shigella",-0.878787878787879,0.000813862111732211,"negative",0.878787878787879
"1163","vOTU_12903_Unknown","zOTU_3_Unclassified._Escherichia.Shigella",-0.878787878787879,0.000813862111732211,"negative",0.878787878787879
"1164","vOTU_13268_Unknown","zOTU_3_Unclassified._Escherichia.Shigella",-0.878787878787879,0.000813862111732211,"negative",0.878787878787879
"1165","vOTU_13272_Unknown","zOTU_3_Unclassified._Escherichia.Shigella",-0.806060606060606,0.0048620611019646,"negative",0.806060606060606
"1166","vOTU_1360_Unknown","zOTU_3_Unclassified._Escherichia.Shigella",-0.83030303030303,0.00294022702327952,"negative",0.83030303030303
"1167","vOTU_141907_Unknown","zOTU_3_Unclassified._Escherichia.Shigella",-0.875427559273011,0.000904109701949638,"negative",0.875427559273011
"1168","vOTU_14909_Unknown","zOTU_3_Unclassified._Escherichia.Shigella",-0.885716211854273,0.000648750743011343,"negative",0.885716211854273
"1169","vOTU_15717_Morganviridae","zOTU_3_Unclassified._Escherichia.Shigella",-0.926450109901172,0.000117071242177328,"negative",0.926450109901172
"1170","vOTU_16805_Morganviridae","zOTU_3_Unclassified._Escherichia.Shigella",-0.890909090909091,0.00054214422483387,"negative",0.890909090909091
"1171","vOTU_16850_Unknown","zOTU_3_Unclassified._Escherichia.Shigella",-0.906692829247047,0.000295911555059412,"negative",0.906692829247047
"1172","vOTU_1789_Unknown","zOTU_3_Unclassified._Escherichia.Shigella",0.668696098048071,0.0345095416517854,"positive",0.668696098048071
"1173","vOTU_1915_Unknown","zOTU_3_Unclassified._Escherichia.Shigella",-0.915151515151515,0.000204472406148833,"negative",0.915151515151515
"1174","vOTU_21705_Unknown","zOTU_3_Unclassified._Escherichia.Shigella",-0.866666666666667,0.00117353818015547,"negative",0.866666666666667
"1175","vOTU_2335_Unknown","zOTU_3_Unclassified._Escherichia.Shigella",0.915151515151515,0.000204472406148833,"positive",0.915151515151515
"1176","vOTU_23490_Unknown","zOTU_3_Unclassified._Escherichia.Shigella",-0.931705045226276,0.0000875967735364391,"negative",0.931705045226276
"1177","vOTU_23699_Unknown","zOTU_3_Unclassified._Escherichia.Shigella",-0.846925720824159,0.00198836867067904,"negative",0.846925720824159
"1178","vOTU_25678_Unknown","zOTU_3_Unclassified._Escherichia.Shigella",-0.901908385135578,0.000359290454388358,"negative",0.901908385135578
"1179","vOTU_2983_Unknown","zOTU_3_Unclassified._Escherichia.Shigella",0.903030303030303,0.000343612197763281,"positive",0.903030303030303
"1180","vOTU_31352_Unknown","zOTU_3_Unclassified._Escherichia.Shigella",-0.866666666666667,0.00117353818015547,"negative",0.866666666666667
"1181","vOTU_3456_Unknown","zOTU_3_Unclassified._Escherichia.Shigella",0.915151515151515,0.000204472406148833,"positive",0.915151515151515
"1182","vOTU_3596_Unknown","zOTU_3_Unclassified._Escherichia.Shigella",0.915151515151515,0.000204472406148833,"positive",0.915151515151515
"1183","vOTU_361_Unknown","zOTU_3_Unclassified._Escherichia.Shigella",-0.700649049745371,0.024018509248755,"negative",0.700649049745371
"1184","vOTU_36357_Unknown","zOTU_3_Unclassified._Escherichia.Shigella",-0.833995557147454,0.00270528410311762,"negative",0.833995557147454
"1185","vOTU_3891_Unknown","zOTU_3_Unclassified._Escherichia.Shigella",0.927272727272727,0.000112034506393977,"positive",0.927272727272727
"1186","vOTU_4701_Unknown","zOTU_3_Unclassified._Escherichia.Shigella",0.939393939393939,0.000054840529985137,"positive",0.939393939393939
"1187","vOTU_4879_Unknown","zOTU_3_Unclassified._Escherichia.Shigella",0.700649049745371,0.024018509248755,"positive",0.700649049745371
"1188","vOTU_5850_Unknown","zOTU_3_Unclassified._Escherichia.Shigella",0.903030303030303,0.000343612197763281,"positive",0.903030303030303
"1189","vOTU_73800_Unknown","zOTU_3_Unclassified._Escherichia.Shigella",-0.631949412714044,0.0499750874113387,"negative",0.631949412714044
"1190","vOTU_9734_Unknown","zOTU_3_Unclassified._Escherichia.Shigella",-0.837909235304168,0.0024713611632489,"negative",0.837909235304168
"1191","vOTU_10025_Unknown","zOTU_2_Unclassified._Escherichia.Shigella",-0.636363636363636,0.0479117261299755,"negative",0.636363636363636
"1192","vOTU_1003_Nadiaviridae","zOTU_2_Unclassified._Escherichia.Shigella",-0.816012348455999,0.00398914439528716,"negative",0.816012348455999
"1193","vOTU_1025_Unknown","zOTU_2_Unclassified._Escherichia.Shigella",-0.890909090909091,0.00054214422483387,"negative",0.890909090909091
"1194","vOTU_1030_Unknown","zOTU_2_Unclassified._Escherichia.Shigella",-0.890909090909091,0.00054214422483387,"negative",0.890909090909091
"1195","vOTU_103327_Unknown","zOTU_2_Unclassified._Escherichia.Shigella",-0.668696098048071,0.0345095416517854,"negative",0.668696098048071
"1196","vOTU_10472_Unknown","zOTU_2_Unclassified._Escherichia.Shigella",-0.766928898924811,0.00963835937752334,"negative",0.766928898924811
"1197","vOTU_1081_Hannahviridae","zOTU_2_Unclassified._Escherichia.Shigella",-0.818181818181818,0.00381492008255072,"negative",0.818181818181818
"1198","vOTU_1103_Unknown","zOTU_2_Unclassified._Escherichia.Shigella",0.866666666666667,0.00117353818015547,"positive",0.866666666666667
"1199","vOTU_1106_Unknown","zOTU_2_Unclassified._Escherichia.Shigella",0.866666666666667,0.00117353818015547,"positive",0.866666666666667
"1200","vOTU_11729_Unknown","zOTU_2_Unclassified._Escherichia.Shigella",-0.769125641361288,0.0093068384482951,"negative",0.769125641361288
"1201","vOTU_11789_Unknown","zOTU_2_Unclassified._Escherichia.Shigella",-0.706595101413216,0.022344120530426,"negative",0.706595101413216
"1202","vOTU_1182_Unknown","zOTU_2_Unclassified._Escherichia.Shigella",0.648484848484848,0.0425401276844894,"positive",0.648484848484848
"1203","vOTU_11977_Almaviridae","zOTU_2_Unclassified._Escherichia.Shigella",-0.806643965330132,0.00480744391488661,"negative",0.806643965330132
"1204","vOTU_12320_Unknown","zOTU_2_Unclassified._Escherichia.Shigella",-0.745454545454545,0.01333014631544,"negative",0.745454545454545
"1205","vOTU_1263_Unknown","zOTU_2_Unclassified._Escherichia.Shigella",-0.672727272727273,0.0330412225454377,"negative",0.672727272727273
"1206","vOTU_12647_Unknown","zOTU_2_Unclassified._Escherichia.Shigella",-0.76969696969697,0.00922195272221601,"negative",0.76969696969697
"1207","vOTU_1268_Unknown","zOTU_2_Unclassified._Escherichia.Shigella",-0.757575757575757,0.0111434467996942,"negative",0.757575757575757
"1208","vOTU_12870_Livviridae","zOTU_2_Unclassified._Escherichia.Shigella",0.660606060606061,0.0375883775714094,"positive",0.660606060606061
"1209","vOTU_12881_Unknown","zOTU_2_Unclassified._Escherichia.Shigella",-0.745454545454545,0.01333014631544,"negative",0.745454545454545
"1210","vOTU_12893_Unknown","zOTU_2_Unclassified._Escherichia.Shigella",-0.757575757575757,0.0111434467996942,"negative",0.757575757575757
"1211","vOTU_12903_Unknown","zOTU_2_Unclassified._Escherichia.Shigella",-0.757575757575757,0.0111434467996942,"negative",0.757575757575757
"1212","vOTU_13268_Unknown","zOTU_2_Unclassified._Escherichia.Shigella",-0.757575757575757,0.0111434467996942,"negative",0.757575757575757
"1213","vOTU_13272_Unknown","zOTU_2_Unclassified._Escherichia.Shigella",-0.733333333333333,0.0158005962505716,"negative",0.733333333333333
"1214","vOTU_1360_Unknown","zOTU_2_Unclassified._Escherichia.Shigella",-0.83030303030303,0.00294022702327952,"negative",0.83030303030303
"1215","vOTU_140822_Unknown","zOTU_2_Unclassified._Escherichia.Shigella",-0.778119095910483,0.00803313849599636,"negative",0.778119095910483
"1216","vOTU_141907_Unknown","zOTU_2_Unclassified._Escherichia.Shigella",-0.694088993423602,0.0259636451069436,"negative",0.694088993423602
"1217","vOTU_14909_Unknown","zOTU_2_Unclassified._Escherichia.Shigella",-0.678833593026998,0.0308987549942559,"negative",0.678833593026998
"1218","vOTU_15717_Morganviridae","zOTU_2_Unclassified._Escherichia.Shigella",-0.717845449393623,0.0193992890736001,"negative",0.717845449393623
"1219","vOTU_1643_Unknown","zOTU_2_Unclassified._Escherichia.Shigella",-0.631949412714044,0.0499750874113387,"negative",0.631949412714044
"1220","vOTU_16507_Jeppeviridae","zOTU_2_Unclassified._Escherichia.Shigella",0.66261704261127,0.0368064023486645,"positive",0.66261704261127
"1221","vOTU_16805_Morganviridae","zOTU_2_Unclassified._Escherichia.Shigella",-0.793939393939394,0.00609992331369691,"negative",0.793939393939394
"1222","vOTU_16850_Unknown","zOTU_2_Unclassified._Escherichia.Shigella",-0.725354263397638,0.0175905865079138,"negative",0.725354263397638
"1223","vOTU_1695_Unknown","zOTU_2_Unclassified._Escherichia.Shigella",-0.644220275096841,0.044381366311308,"negative",0.644220275096841
"1224","vOTU_1698_Unknown","zOTU_2_Unclassified._Escherichia.Shigella",-0.656491137479638,0.039223264750292,"negative",0.656491137479638
"1225","vOTU_1727_Unknown","zOTU_2_Unclassified._Escherichia.Shigella",-0.656491137479638,0.039223264750292,"negative",0.656491137479638
"1226","vOTU_1747_Unknown","zOTU_2_Unclassified._Escherichia.Shigella",-0.656491137479638,0.039223264750292,"negative",0.656491137479638
"1227","vOTU_1915_Unknown","zOTU_2_Unclassified._Escherichia.Shigella",-0.890909090909091,0.00054214422483387,"negative",0.890909090909091
"1228","vOTU_21705_Unknown","zOTU_2_Unclassified._Escherichia.Shigella",-0.939393939393939,0.000054840529985137,"negative",0.939393939393939
"1229","vOTU_2335_Unknown","zOTU_2_Unclassified._Escherichia.Shigella",0.890909090909091,0.00054214422483387,"positive",0.890909090909091
"1230","vOTU_23490_Unknown","zOTU_2_Unclassified._Escherichia.Shigella",-0.737860371387252,0.014843563826735,"negative",0.737860371387252
"1231","vOTU_23699_Unknown","zOTU_2_Unclassified._Escherichia.Shigella",-0.691763756703702,0.0266782402133718,"negative",0.691763756703702
"1232","vOTU_25678_Unknown","zOTU_2_Unclassified._Escherichia.Shigella",-0.754658036542014,0.0116448725046174,"negative",0.754658036542014
"1233","vOTU_2983_Unknown","zOTU_2_Unclassified._Escherichia.Shigella",0.878787878787879,0.000813862111732211,"positive",0.878787878787879
"1234","vOTU_31352_Unknown","zOTU_2_Unclassified._Escherichia.Shigella",-0.672727272727273,0.0330412225454377,"negative",0.672727272727273
"1235","vOTU_3456_Unknown","zOTU_2_Unclassified._Escherichia.Shigella",0.866666666666667,0.00117353818015547,"positive",0.866666666666667
"1236","vOTU_3523_Unknown","zOTU_2_Unclassified._Escherichia.Shigella",-0.656491137479638,0.039223264750292,"negative",0.656491137479638
"1237","vOTU_3596_Unknown","zOTU_2_Unclassified._Escherichia.Shigella",0.866666666666667,0.00117353818015547,"positive",0.866666666666667
"1238","vOTU_36357_Unknown","zOTU_2_Unclassified._Escherichia.Shigella",-0.756414575087226,0.0113411467110004,"negative",0.756414575087226
"1239","vOTU_3891_Unknown","zOTU_2_Unclassified._Escherichia.Shigella",0.878787878787879,0.000813862111732211,"positive",0.878787878787879
"1240","vOTU_4701_Unknown","zOTU_2_Unclassified._Escherichia.Shigella",0.83030303030303,0.00294022702327952,"positive",0.83030303030303
"1241","vOTU_4879_Unknown","zOTU_2_Unclassified._Escherichia.Shigella",0.683349073208448,0.0293766834796137,"positive",0.683349073208448
"1242","vOTU_5850_Unknown","zOTU_2_Unclassified._Escherichia.Shigella",0.878787878787879,0.000813862111732211,"positive",0.878787878787879
"1243","vOTU_7284_Unknown","zOTU_2_Unclassified._Escherichia.Shigella",-0.656491137479638,0.039223264750292,"negative",0.656491137479638
"1244","vOTU_73800_Unknown","zOTU_2_Unclassified._Escherichia.Shigella",-0.631949412714044,0.0499750874113387,"negative",0.631949412714044
"1245","vOTU_7685_Unknown","zOTU_2_Unclassified._Escherichia.Shigella",-0.668696098048071,0.0345095416517854,"negative",0.668696098048071
"1246","vOTU_9734_Unknown","zOTU_2_Unclassified._Escherichia.Shigella",-0.731607317392445,0.0161765277312125,"negative",0.731607317392445
"1247","vOTU_10179_Alpaviridae","zOTU_145_Unclassified._Desulfovibrio",0.74535599249993,0.0133490634260187,"positive",0.74535599249993
"1248","vOTU_10472_Unknown","zOTU_145_Unclassified._Desulfovibrio",0.6917858010321,0.0266714030321509,"positive",0.6917858010321
"1249","vOTU_11977_Almaviridae","zOTU_145_Unclassified._Desulfovibrio",0.722897396012249,0.0181689148411126,"positive",0.722897396012249
"1250","vOTU_1268_Unknown","zOTU_145_Unclassified._Desulfovibrio",0.683349073208448,0.0293766834796137,"positive",0.683349073208448
"1251","vOTU_14060_Unknown","zOTU_145_Unclassified._Desulfovibrio",0.74535599249993,0.0133490634260187,"positive",0.74535599249993
"1252","vOTU_14800_Unknown","zOTU_145_Unclassified._Desulfovibrio",0.74535599249993,0.0133490634260187,"positive",0.74535599249993
"1253","vOTU_1789_Unknown","zOTU_145_Unclassified._Desulfovibrio",-0.694105608393805,0.0259585867134871,"negative",0.694105608393805
"1254","vOTU_195_Unknown","zOTU_145_Unclassified._Desulfovibrio",0.74535599249993,0.0133490634260187,"positive",0.74535599249993
"1255","vOTU_471_Unknown","zOTU_145_Unclassified._Desulfovibrio",0.74535599249993,0.0133490634260187,"positive",0.74535599249993
"1256","vOTU_505_Lyngeviridae","zOTU_145_Unclassified._Desulfovibrio",0.74535599249993,0.0133490634260187,"positive",0.74535599249993
"1257","vOTU_607_Madsviridae","zOTU_145_Unclassified._Desulfovibrio",0.74535599249993,0.0133490634260187,"positive",0.74535599249993
"1258","vOTU_6159_Unknown","zOTU_145_Unclassified._Desulfovibrio",0.74535599249993,0.0133490634260187,"positive",0.74535599249993
"1259","vOTU_2378_Nikolajviridae","zOTU_514_Unclassified_Lachnospiraceae",1,1.0635035875251e-62,"positive",1
"1260","vOTU_361_Unknown","zOTU_514_Unclassified_Lachnospiraceae",0.74535599249993,0.0133490634260187,"positive",0.74535599249993
"1261","vOTU_10953_Inesviridae","zOTU_69_Unclassified_Lachnospiraceae",1,1.0635035875251e-62,"positive",1
"1262","vOTU_12890_Sifviridae","zOTU_69_Unclassified_Lachnospiraceae",1,1.0635035875251e-62,"positive",1
"1263","vOTU_12892_Gokushoviridae","zOTU_69_Unclassified_Lachnospiraceae",0.74535599249993,0.0133490634260187,"positive",0.74535599249993
"1264","vOTU_1559_Nikolajviridae","zOTU_69_Unclassified_Lachnospiraceae",1,1.0635035875251e-62,"positive",1
"1265","vOTU_193_Unknown","zOTU_69_Unclassified_Lachnospiraceae",1,1.0635035875251e-62,"positive",1
"1266","vOTU_2987_Unknown","zOTU_69_Unclassified_Lachnospiraceae",0.642529405317179,0.0451259354468072,"positive",0.642529405317179
"1267","vOTU_522_Nikolajviridae","zOTU_69_Unclassified_Lachnospiraceae",1,1.0635035875251e-62,"positive",1
"1268","vOTU_659_Nikolajviridae","zOTU_69_Unclassified_Lachnospiraceae",0.642529405317179,0.0451259354468072,"positive",0.642529405317179
"1269","vOTU_1103_Unknown","zOTU_49_Unclassified._Bacteroides",-0.672727272727273,0.0330412225454377,"negative",0.672727272727273
"1270","vOTU_1106_Unknown","zOTU_49_Unclassified._Bacteroides",-0.672727272727273,0.0330412225454377,"negative",0.672727272727273
"1271","vOTU_11789_Unknown","zOTU_49_Unclassified._Bacteroides",0.644064561465144,0.0444495878759372,"positive",0.644064561465144
"1272","vOTU_12870_Livviridae","zOTU_49_Unclassified._Bacteroides",-0.684848484848485,0.0288827975067328,"negative",0.684848484848485
"1273","vOTU_1789_Unknown","zOTU_49_Unclassified._Bacteroides",-0.699091375232074,0.0244709907571504,"negative",0.699091375232074
"1274","vOTU_23699_Unknown","zOTU_49_Unclassified._Bacteroides",0.640043101996884,0.0462358799692174,"positive",0.640043101996884
"1275","vOTU_2983_Unknown","zOTU_49_Unclassified._Bacteroides",-0.684848484848485,0.0288827975067328,"negative",0.684848484848485
"1276","vOTU_3456_Unknown","zOTU_49_Unclassified._Bacteroides",-0.672727272727273,0.0330412225454377,"negative",0.672727272727273
"1277","vOTU_3596_Unknown","zOTU_49_Unclassified._Bacteroides",-0.672727272727273,0.0330412225454377,"negative",0.672727272727273
"1278","vOTU_5850_Unknown","zOTU_49_Unclassified._Bacteroides",-0.684848484848485,0.0288827975067328,"negative",0.684848484848485
"1279","vOTU_967_Unknown","zOTU_49_Unclassified._Bacteroides",-0.684848484848485,0.0288827975067328,"negative",0.684848484848485
"1280","vOTU_1068_Unknown","zOTU_35_Enterococcus_faecalis",-0.83030303030303,0.00294022702327952,"negative",0.83030303030303
"1281","vOTU_1093_Lauraviridae","zOTU_35_Enterococcus_faecalis",-0.803741486073202,0.00508357798839518,"negative",0.803741486073202
"1282","vOTU_1309_Lauraviridae","zOTU_35_Enterococcus_faecalis",-0.766928898924811,0.00963835937752334,"negative",0.766928898924811
"1283","vOTU_4879_Unknown","zOTU_35_Enterococcus_faecalis",0.700649049745371,0.024018509248755,"positive",0.700649049745371
"1284","vOTU_521_Nikolajviridae","zOTU_172_Unclassified_Ruminococcaceae",0.74535599249993,0.0133490634260187,"positive",0.74535599249993
"1285","vOTU_12196_Noraviridae","zOTU_63_Unclassified_Enterococcaceae",1,1.0635035875251e-62,"positive",1
"1286","vOTU_18957_Rasmusviridae","zOTU_63_Unclassified_Enterococcaceae",1,1.0635035875251e-62,"positive",1
"1287","vOTU_10025_Unknown","zOTU_43_Unclassified_Enterobacteriaceae",0.781818181818182,0.00754700778106786,"positive",0.781818181818182
"1288","vOTU_1003_Nadiaviridae","zOTU_43_Unclassified_Enterobacteriaceae",0.693303724628029,0.0262034896771421,"positive",0.693303724628029
"1289","vOTU_1025_Unknown","zOTU_43_Unclassified_Enterobacteriaceae",0.757575757575757,0.0111434467996942,"positive",0.757575757575757
"1290","vOTU_1030_Unknown","zOTU_43_Unclassified_Enterobacteriaceae",0.757575757575757,0.0111434467996942,"positive",0.757575757575757
"1291","vOTU_10472_Unknown","zOTU_43_Unclassified_Enterobacteriaceae",0.717845449393623,0.0193992890736001,"positive",0.717845449393623
"1292","vOTU_1103_Unknown","zOTU_43_Unclassified_Enterobacteriaceae",-0.757575757575757,0.0111434467996942,"negative",0.757575757575757
"1293","vOTU_1106_Unknown","zOTU_43_Unclassified_Enterobacteriaceae",-0.757575757575757,0.0111434467996942,"negative",0.757575757575757
"1294","vOTU_11729_Unknown","zOTU_43_Unclassified_Enterobacteriaceae",0.700342047418409,0.0241072301876491,"positive",0.700342047418409
"1295","vOTU_11789_Unknown","zOTU_43_Unclassified_Enterobacteriaceae",0.731607317392445,0.0161765277312125,"positive",0.731607317392445
"1296","vOTU_11790_Unknown","zOTU_43_Unclassified_Enterobacteriaceae",0.802435317657685,0.0052114617667064,"positive",0.802435317657685
"1297","vOTU_1182_Unknown","zOTU_43_Unclassified_Enterobacteriaceae",-0.854545454545454,0.00163680331598672,"negative",0.854545454545454
"1298","vOTU_11977_Almaviridae","zOTU_43_Unclassified_Enterobacteriaceae",0.837909235304168,0.0024713611632489,"positive",0.837909235304168
"1299","vOTU_1268_Unknown","zOTU_43_Unclassified_Enterobacteriaceae",0.684848484848485,0.0288827975067328,"positive",0.684848484848485
"1300","vOTU_12870_Livviridae","zOTU_43_Unclassified_Enterobacteriaceae",-0.854545454545454,0.00163680331598672,"negative",0.854545454545454
"1301","vOTU_141907_Unknown","zOTU_43_Unclassified_Enterobacteriaceae",0.781631749350903,0.00757099632304588,"positive",0.781631749350903
"1302","vOTU_14909_Unknown","zOTU_43_Unclassified_Enterobacteriaceae",0.782274902440635,0.00748846849649126,"positive",0.782274902440635
"1303","vOTU_15717_Morganviridae","zOTU_43_Unclassified_Enterobacteriaceae",0.693303724628029,0.0262034896771421,"positive",0.693303724628029
"1304","vOTU_16073_Unknown","zOTU_43_Unclassified_Enterobacteriaceae",-0.648484848484848,0.0425401276844894,"negative",0.648484848484848
"1305","vOTU_16507_Jeppeviridae","zOTU_43_Unclassified_Enterobacteriaceae",-0.84498870571529,0.00208579650533431,"negative",0.84498870571529
"1306","vOTU_16805_Morganviridae","zOTU_43_Unclassified_Enterobacteriaceae",0.648484848484848,0.0425401276844894,"positive",0.648484848484848
"1307","vOTU_16850_Unknown","zOTU_43_Unclassified_Enterobacteriaceae",0.719101209402831,0.0190882299898392,"positive",0.719101209402831
"1308","vOTU_1789_Unknown","zOTU_43_Unclassified_Enterobacteriaceae",-0.875383982899293,0.000905325828257939,"negative",0.875383982899293
"1309","vOTU_1915_Unknown","zOTU_43_Unclassified_Enterobacteriaceae",0.757575757575757,0.0111434467996942,"positive",0.757575757575757
"1310","vOTU_21705_Unknown","zOTU_43_Unclassified_Enterobacteriaceae",0.733333333333333,0.0158005962505716,"positive",0.733333333333333
"1311","vOTU_2335_Unknown","zOTU_43_Unclassified_Enterobacteriaceae",-0.721212121212121,0.0185731550894602,"negative",0.721212121212121
"1312","vOTU_23490_Unknown","zOTU_43_Unclassified_Enterobacteriaceae",0.731607317392445,0.0161765277312125,"positive",0.731607317392445
"1313","vOTU_23699_Unknown","zOTU_43_Unclassified_Enterobacteriaceae",0.730554247733817,0.0164089210362846,"positive",0.730554247733817
"1314","vOTU_25678_Unknown","zOTU_43_Unclassified_Enterobacteriaceae",0.693303724628029,0.0262034896771421,"positive",0.693303724628029
"1315","vOTU_2983_Unknown","zOTU_43_Unclassified_Enterobacteriaceae",-0.745454545454545,0.01333014631544,"negative",0.745454545454545
"1316","vOTU_31352_Unknown","zOTU_43_Unclassified_Enterobacteriaceae",0.636363636363636,0.0479117261299755,"positive",0.636363636363636
"1317","vOTU_3456_Unknown","zOTU_43_Unclassified_Enterobacteriaceae",-0.757575757575757,0.0111434467996942,"negative",0.757575757575757
"1318","vOTU_3596_Unknown","zOTU_43_Unclassified_Enterobacteriaceae",-0.757575757575757,0.0111434467996942,"negative",0.757575757575757
"1319","vOTU_36357_Unknown","zOTU_43_Unclassified_Enterobacteriaceae",0.82106539347075,0.00359188000143035,"positive",0.82106539347075
"1320","vOTU_3891_Unknown","zOTU_43_Unclassified_Enterobacteriaceae",-0.733333333333333,0.0158005962505716,"negative",0.733333333333333
"1321","vOTU_4701_Unknown","zOTU_43_Unclassified_Enterobacteriaceae",-0.76969696969697,0.00922195272221601,"negative",0.76969696969697
"1322","vOTU_57949_Unknown","zOTU_43_Unclassified_Enterobacteriaceae",-0.793939393939394,0.00609992331369691,"negative",0.793939393939394
"1323","vOTU_5850_Unknown","zOTU_43_Unclassified_Enterobacteriaceae",-0.745454545454545,0.01333014631544,"negative",0.745454545454545
"1324","vOTU_967_Unknown","zOTU_43_Unclassified_Enterobacteriaceae",-0.806060606060606,0.0048620611019646,"negative",0.806060606060606
"1325","vOTU_9734_Unknown","zOTU_43_Unclassified_Enterobacteriaceae",0.794137857340517,0.00607802144001636,"positive",0.794137857340517
"1326","vOTU_11127_Alpaviridae","zOTU_16_Unclassified._Clostridium_sensu_stricto",0.74535599249993,0.0133490634260187,"positive",0.74535599249993
"1327","vOTU_10025_Unknown","zOTU_83_lactobacilli_animalis",0.803741486073202,0.00508357798839518,"positive",0.803741486073202
"1328","vOTU_1003_Nadiaviridae","zOTU_83_lactobacilli_animalis",0.714285714285714,0.0203000936198838,"positive",0.714285714285714
"1329","vOTU_10472_Unknown","zOTU_83_lactobacilli_animalis",0.664596273291926,0.0360475797914421,"positive",0.664596273291926
"1330","vOTU_1081_Hannahviridae","zOTU_83_lactobacilli_animalis",0.828283210838796,0.00307477422357124,"positive",0.828283210838796
"1331","vOTU_1103_Unknown","zOTU_83_lactobacilli_animalis",-0.656491137479638,0.039223264750292,"negative",0.656491137479638
"1332","vOTU_1106_Unknown","zOTU_83_lactobacilli_animalis",-0.656491137479638,0.039223264750292,"negative",0.656491137479638
"1333","vOTU_11729_Unknown","zOTU_83_lactobacilli_animalis",0.797612144616562,0.00570360766093197,"positive",0.797612144616562
"1334","vOTU_11789_Unknown","zOTU_83_lactobacilli_animalis",0.860914695776607,0.00137947252564239,"positive",0.860914695776607
"1335","vOTU_11790_Unknown","zOTU_83_lactobacilli_animalis",0.756955326594395,0.0112487759163769,"positive",0.756955326594395
"1336","vOTU_11977_Almaviridae","zOTU_83_lactobacilli_animalis",0.683667552528482,0.0292713025394489,"positive",0.683667552528482
"1337","vOTU_12320_Unknown","zOTU_83_lactobacilli_animalis",0.766928898924811,0.00963835937752334,"positive",0.766928898924811
"1338","vOTU_1263_Unknown","zOTU_83_lactobacilli_animalis",0.668761999862435,0.0344851886232837,"positive",0.668761999862435
