OTU_ID	taxonomy
zOTU_5013	"d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales;f__Coriobacteriaceae"
zOTU_5375	"d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales;f__Coriobacteriaceae"
zOTU_6400	"d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales;f__Coriobacteriaceae"
zOTU_6493	"d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales;f__Coriobacteriaceae"
zOTU_6854	"d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales;f__Coriobacteriaceae"
zOTU_7134	"d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales;f__Coriobacteriaceae"
zOTU_7185	"d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales;f__Coriobacteriaceae"
zOTU_5	"d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_pseudolongum_subsp._pseudolongum"
zOTU_10	"d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_pseudolongum_subsp._pseudolongum"
zOTU_270	"d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_pseudolongum_subsp._pseudolongum"
zOTU_2840	"d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_pseudolongum_subsp._pseudolongum"
zOTU_3890	"d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_pseudolongum_subsp._pseudolongum"
zOTU_6805	"d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_pseudolongum_subsp._pseudolongum"
zOTU_39	"d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_longum_subsp._longum"
zOTU_51	"d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_catenulatum"
zOTU_29	"d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_bifidum"
zOTU_2260	"d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_bifidum"
zOTU_5998	"d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_bifidum"
zOTU_6010	"d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_bifidum"
zOTU_31	"d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_angulatum"
zOTU_14	"d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium"
zOTU_817	"d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium"
zOTU_818	"d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium"
zOTU_2584	"d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium"
zOTU_2799	"d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium"
zOTU_4452	"d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium"
zOTU_5003	"d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium"
zOTU_3414	"d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae"
zOTU_1853	"d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__Propionibacterium;s__Propionibacterium_acnes"
zOTU_3600	"d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces_odontolyticus"
zOTU_3196	"d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces"
zOTU_5862	"d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces"
zOTU_6453	"d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales"
zOTU_490	"d__Bacteria;p__Actinobacteria;c__Actinobacteria"
zOTU_928	"d__Bacteria;p__Actinobacteria;c__Actinobacteria"
zOTU_2109	"d__Bacteria;p__Actinobacteria;c__Actinobacteria"
zOTU_2293	"d__Bacteria;p__Actinobacteria;c__Actinobacteria"
zOTU_3334	"d__Bacteria;p__Actinobacteria;c__Actinobacteria"
zOTU_3871	"d__Bacteria;p__Actinobacteria;c__Actinobacteria"
zOTU_4538	"d__Bacteria;p__Actinobacteria;c__Actinobacteria"
zOTU_5031	"d__Bacteria;p__Actinobacteria;c__Actinobacteria"
zOTU_111	d__Bacteria
zOTU_148	d__Bacteria
zOTU_223	d__Bacteria
zOTU_335	d__Bacteria
zOTU_448	d__Bacteria
zOTU_464	d__Bacteria
zOTU_515	d__Bacteria
zOTU_575	d__Bacteria
zOTU_581	d__Bacteria
zOTU_646	d__Bacteria
zOTU_652	d__Bacteria
zOTU_670	d__Bacteria
zOTU_682	d__Bacteria
zOTU_713	d__Bacteria
zOTU_909	d__Bacteria
zOTU_938	d__Bacteria
zOTU_966	d__Bacteria
zOTU_985	d__Bacteria
zOTU_1138	d__Bacteria
zOTU_1356	d__Bacteria
zOTU_1346	d__Bacteria
zOTU_1449	d__Bacteria
zOTU_1533	d__Bacteria
zOTU_1780	d__Bacteria
zOTU_1792	d__Bacteria
zOTU_1878	d__Bacteria
zOTU_1914	d__Bacteria
zOTU_1879	d__Bacteria
zOTU_2002	d__Bacteria
zOTU_1993	d__Bacteria
zOTU_2052	d__Bacteria
zOTU_2044	d__Bacteria
zOTU_2090	d__Bacteria
zOTU_2099	d__Bacteria
zOTU_2518	d__Bacteria
zOTU_2575	d__Bacteria
zOTU_2660	d__Bacteria
zOTU_2699	d__Bacteria
zOTU_2731	d__Bacteria
zOTU_2852	d__Bacteria
zOTU_2863	d__Bacteria
zOTU_2957	d__Bacteria
zOTU_3076	d__Bacteria
zOTU_3191	d__Bacteria
zOTU_3169	d__Bacteria
zOTU_3233	d__Bacteria
zOTU_3277	d__Bacteria
zOTU_3282	d__Bacteria
zOTU_3332	d__Bacteria
zOTU_3571	d__Bacteria
zOTU_3651	d__Bacteria
zOTU_3635	d__Bacteria
zOTU_3811	d__Bacteria
zOTU_3834	d__Bacteria
zOTU_3873	d__Bacteria
zOTU_3919	d__Bacteria
zOTU_3920	d__Bacteria
zOTU_4006	d__Bacteria
zOTU_4099	d__Bacteria
zOTU_4084	d__Bacteria
zOTU_4585	d__Bacteria
zOTU_4655	d__Bacteria
zOTU_4634	d__Bacteria
zOTU_4691	d__Bacteria
zOTU_4694	d__Bacteria
zOTU_4870	d__Bacteria
zOTU_4935	d__Bacteria
zOTU_5022	d__Bacteria
zOTU_5322	d__Bacteria
zOTU_5392	d__Bacteria
zOTU_5649	d__Bacteria
zOTU_5634	d__Bacteria
zOTU_5654	d__Bacteria
zOTU_5767	d__Bacteria
zOTU_5877	d__Bacteria
zOTU_5944	d__Bacteria
zOTU_6160	d__Bacteria
zOTU_6163	d__Bacteria
zOTU_6355	d__Bacteria
zOTU_6388	d__Bacteria
zOTU_6442	d__Bacteria
zOTU_6480	d__Bacteria
zOTU_6481	d__Bacteria
zOTU_6595	d__Bacteria
zOTU_6643	d__Bacteria
zOTU_6793	d__Bacteria
zOTU_6915	d__Bacteria
zOTU_6928	d__Bacteria
zOTU_7058	d__Bacteria
zOTU_6914	d__Bacteria
zOTU_7387	d__Bacteria
zOTU_7339	d__Bacteria
zOTU_7347	d__Bacteria
zOTU_645	
zOTU_1457	
zOTU_1603	
zOTU_1845	
zOTU_1952	
zOTU_2452	
zOTU_2618	
zOTU_2714	
zOTU_2800	
zOTU_2804	
zOTU_2802	
zOTU_2906	
zOTU_2908	
zOTU_3007	
zOTU_3194	
zOTU_3267	
zOTU_3383	
zOTU_3518	
zOTU_4048	
zOTU_4050	
zOTU_4551	
zOTU_4547	
zOTU_4536	
zOTU_4541	
zOTU_4552	
zOTU_4554	
zOTU_4711	
zOTU_5182	
zOTU_5185	
zOTU_5575	
zOTU_5577	
zOTU_5584	
zOTU_5589	
zOTU_5590	
zOTU_5594	
zOTU_5597	
zOTU_6076	
zOTU_6087	
zOTU_6082	
zOTU_6090	
zOTU_6094	
zOTU_6095	
zOTU_6096	
zOTU_6715	
zOTU_6725	
zOTU_6722	
zOTU_6726	
zOTU_6731	
zOTU_6746	
zOTU_6737	
zOTU_6748	
zOTU_6749	
zOTU_6747	
zOTU_6752	
zOTU_6751	
zOTU_6757	
zOTU_6756	
zOTU_6755	
zOTU_6758	
zOTU_6760	
zOTU_6761	
zOTU_6765	
zOTU_6770	
zOTU_6767	
