,Domain,Phylum,Class,Order,Family,Genus
vOTU_44806,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_44844,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_44856,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_44857,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_44991,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_45045,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_45069,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_45070,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_45119,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_45129,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_45134,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_45158,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_45185,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_45195,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_45201,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_45216,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_45258,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_45297,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_45301,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_45303,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_45336,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_45371,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_45377,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_45485,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_45506,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_45513,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_45516,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_45535,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_45543,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_45571,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_45635,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_45675,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_45682,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_45742,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_45849,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_45890,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_45897,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_45986,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_46043,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_46066,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_46071,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_46079,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_46131,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_46153,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_46192,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_46193,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_46241,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_46281,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_46343,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_46433,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_46442,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_46445,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_46451,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_46467,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_46504,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_46518,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_46521,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_46522,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_46548,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_46550,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_46607,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_46615,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_46628,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_46650,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_46652,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_46678,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_46681,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_46693,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_46723,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_46762,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_46785,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_46786,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_46854,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_46897,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_46937,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_47011,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_47041,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_47058,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_47086,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_47146,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_47191,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_47295,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_47303,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_47349,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_47354,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_47426,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_47436,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_47464,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_47472,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_47494,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_47583,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_47649,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_47654,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_47659,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_47660,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_47675,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_47694,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_47697,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_47699,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_47802,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_47858,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_47875,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_47958,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_47966,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_48006,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_48009,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_48010,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_48082,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_48097,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_48105,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_48110,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_48162,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_48175,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_48180,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_48190,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_48243,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_48263,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_48281,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_48318,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_48336,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_48408,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_48437,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_48441,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_48484,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_48487,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_48541,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_48547,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_48564,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_48605,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_48648,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_48685,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_48696,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_48708,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_48709,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_48713,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_48763,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_48821,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_48830,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_48833,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_48837,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_48839,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_48847,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_48848,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_48889,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_48963,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_48982,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_48987,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_48990,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_49015,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_49105,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_49144,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_49214,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_49242,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_49245,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_49321,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_49336,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_49375,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_49387,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_49404,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_49430,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_49446,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_49470,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_49604,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_49618,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_49750,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_49782,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_49849,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_49851,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_49853,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_49872,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_49890,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_49913,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_50017,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_50045,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_50099,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_50116,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_50184,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_50287,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_50289,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_50295,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_50336,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_50351,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_50411,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_50452,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_50491,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_50535,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_50559,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_50685,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_50725,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_50775,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_50779,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_50787,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_50788,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_50811,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_50826,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_50829,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_50843,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_50878,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_50883,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_50887,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_50889,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_50929,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_50938,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_50972,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_51055,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_51098,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_51119,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_51177,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_51209,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_51232,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_51325,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_51355,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_51383,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_51388,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_51435,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_51487,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_51530,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_51577,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_51641,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_51680,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_51882,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_51899,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_51911,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_51912,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_52092,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_52119,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_52131,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_52141,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_52200,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_52268,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_52311,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_52346,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_52370,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_52402,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_52431,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_52434,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_52452,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_52485,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_52509,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_52564,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_52570,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_52571,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_52588,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_52645,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_52706,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_52719,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_52722,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_52828,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_52890,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_52904,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_52913,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_52917,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_52945,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_52949,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_52959,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_53057,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_53107,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_53124,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_53164,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_53262,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_53287,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_53293,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_53391,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_53414,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_53429,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_53486,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_53534,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_53645,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_53661,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_53682,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_53719,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_53731,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_53734,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_53759,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_53774,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_53778,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_53803,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_53817,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_53859,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_53891,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_54113,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_54186,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_54195,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_54208,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_54210,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_54211,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_54224,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_54281,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_54289,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_54291,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_54357,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_54414,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_54460,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_54506,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_54510,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_54516,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_54565,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_54593,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_54598,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_54601,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_54610,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_54614,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_54685,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_54757,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_54880,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_54887,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_54935,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_54950,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_55005,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_55100,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_55111,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_55120,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_55132,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_55133,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_55236,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_55255,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_55257,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_55266,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_55310,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_55360,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_55368,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_55381,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_55398,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_55402,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_55423,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_55453,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_55467,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_55481,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_55515,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_55517,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_55590,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_55594,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_55596,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_55626,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_55643,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_55681,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_55710,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_55731,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_55829,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_55838,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_55859,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_55895,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_55899,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_55900,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_55926,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_55930,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_55960,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_56008,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_56011,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_56026,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_56039,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_56103,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_56125,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_56147,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_56150,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_56194,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_56197,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_56233,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_56370,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_56381,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_56502,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_56578,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_56596,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_56618,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_56638,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_56646,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_56650,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
