vOTU	CMS1	CMS10	CMS11	CMS12	CMS13	CMS14	CMS15	CMS16	CMS17	CMS18	CMS19	CMS2	CMS20	CMS21	CMS22	CMS23	CMS24	CMS25	CMS26	CMS27	CMS28	CMS29	CMS3	CMS30	CMS31	CMS32	CMS33	CMS34	CMS35	CMS36	CMS37	CMS38	CMS39	CMS4	CMS40	CMS41	CMS44	CMS45	CMS47	CMS48	CMS5	CMS6	CMS7	CMS8	CMS9	PRE129	PRE174	PRE177	PRE180	PRE181	PRE182	PRE183	PRE185	PRE186	PRE187	PRE189	PRE190	PRE191	PRE192	PRE193	PRE194	PRE195	PRE196	PRE197	PRE198	PRE199	PRE200	PRE203	PRE204	PRE205	PRE207	PRE208	PRE210	PRE211	PRE212	PRE214	PRE237	PRE238	PRE239	PRE327	PRE328	PRE329	PRE330	PRE331
vOTU_70	1.699904023	44.9247087	7.804239598	0.758630623	49.0199822	6.227726023	58.30421739	100.8550093	113.4127266	7.34575351	16.57315912	1.234377965	1.294064599	37.15077864	49.46324863	22.94670446	11.16871452	41.32611572	8.852167066	2.954643359	0.165032194	91.84114698	234.0650094	25.29821056	218.9680767	781.3801965	1459.394967	1020.475556	124.3470503	67.40445425	220.5399562	976.8707025	1204.197287	70.06068979	3.734167832	2.953242607	2.732994017	12.01260073	29.11739913	26.54309774	1.427848852	1.24869245	2.840423588	1.305307803	4.187435036	73.00793499	2.561392657	11.2834502	0.058680668	0.12644641	0.247999712	0	0.537650697	0	0	0.231325153	0	0.681375362	0.307891826	0	0	0	0.181291295	0	1.068066586	2.096421429	0	0	0.46118746	0.197516241	0	0	0.769626227	0.09210199	0.579607154	0	0.442835149	3.670657362	6.764948159	0	0.165927976	0	0.221257331	0
vOTU_71	9.614363082	12.08940863	6.397272811	4.965455846	10.82460513	23.52782069	34.59098987	213.3654074	229.2318352	117.6148141	8.104445089	43.34771313	41.7655184	127.8376957	5.073338224	2.960237101	33.79374994	17.35770723	205.588782	56.78511356	1.331590238	0.056148361	1315.686181	0.017141661	0.103199828	0.156495393	0.196553713	1.204915306	0.259049312	0.070889503	0.045592212	0.245338361	0.499586409	24.06005819	21.72945638	11.96164856	226.7182751	0.698983453	1.468366694	0.991516129	234.1070797	77.0759434	5.891768582	6.747124829	35.82193011	0	0	0	4.912302299	5.101271461	132.8182146	126.3763649	84.14156495	5.032623001	107.5337238	1.808158516	6.102790237	42.98274233	317.1594141	2.380484541	619.2446167	115.9527791	26.93952334	6.134302053	884.2898638	293.7173222	1.012264318	157.3595643	37.3667408	8.466495507	0.335821779	141.9151457	6.703825796	250.6705877	7.599570198	147.4241571	0.223318155	0	0	5.055635033	24.8797012	3.573091163	532.1167596	1.128692132
vOTU_72	169.3493491	397.0111553	8.554303751	249.604401	2.735515395	5.034531781	9.808527173	369.7649332	238.9663387	88.52250839	167.1663831	17.30943154	43.33648058	188.504476	142.9300839	146.7590526	22.66819437	3.260599785	173.1201548	47.66177975	0.727473602	0.056494854	2100.563399	0.034494885	0.220652934	0.070857507	0.079106659	1.864448659	0.443101444	0.246402235	0.068810343	0.069427223	0.202053371	4.46689794	0.181235147	0.047571004	224.650527	0.468864592	3.447332004	1.995269573	180.888535	61.33164164	234.9822426	143.0868725	12.63242976	0	0	0	0	0.128318787	0.956353638	0.430476837	0.818418079	0	0.931731458	0.058687635	0	0.06286045	0	0	0.210601988	0.202490584	3.986142272	0.133212019	0	0.18771746	0	0.398015666	0	0	0	0.505966256	0.497014382	0.934658065	2.058664255	0	0	0	0	0.11560985	1.347079863	0.104206978	0	0
vOTU_77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005329596	0	0.035795858	0	0.089869871	0.041045081	0.10483955	0.072127528	0.074017055	0	0.04002537	0.025569976	0	0	0	0	0	0	0	0	0	0	0	0	0.444411999	1.264384768	0	0	0	0	0	0	0	0	0	0	0.065231228	0	0	0	0	0	0	0.124973414	0	0	0	0	0.208000618	0	0	0.073679893	0	0	0.070190752	0.129539256	0.572666645	0.37494942	0	0	0	0	0
vOTU_78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009024326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152739613	0	0	0	0	0	0	0	0	0
vOTU_82	177.0840863	1087.30501	92.14938679	291.6829719	232.4518532	13.69098071	427.1102831	881.9882842	1095.34842	80.04928511	730.9573701	64.86694734	94.92973937	616.8516995	282.5446758	164.5307607	113.1996827	253.8597558	128.5834148	116.1648057	0.58119491	0.048425288	4504.558099	0.09034585	0.475929176	0.247444676	0.300423952	2.328537604	0.791891609	0.366832922	0.132162625	0.080816638	0.469826096	450.2882227	0.138087137	0.498374505	201.9392442	1.228007287	2.063757011	8.361324339	227.2486323	277.355871	354.2755905	195.2888158	54.02986769	0	0.085098797	0	0.24954696	0.067216168	2.583892804	0.034691249	1.333749408	0	0	0	0.104601672	0.131710676	0.218224819	0.179234921	0	0.247494255	2.82686855	0.325636964	0.504676464	0.393321933	0	0.083395701	0.163438165	0	0	0.113586907	0.297539347	0.293756518	0.308106587	0.496036188	0	4.914238624	0.757073611	0	0.705629692	0.109171757	0.235231193	0
vOTU_85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.038603909	0	0	0.009087104	0	0	0	0.009677991	0.009155115	0.027330769	0	0.016257288	0.020771748	0	0.468753272	0.200508653	0	0	0	0	0	0	0	0	0	0	0	0	0.062749404	3.650772896	0.106078097	23.69228885	0.095821621	6.459088619	21.5995274	3.153897633	0.052604869	0.397428989	0	0	0.665755144	26.70695223	16.93056841	25.54733537	2.791856236	1.252759848	0	31.79070662	0.410970639	0.316817105	0	31.18948683	0.299268989	50.81983707	0.154948829	0.926565198	0	0	0	8.16207255	28.62584221	0	0.118299314	0
vOTU_86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.033152343	0	0	0.009104482	0	0	0	0.009696498	0.018345245	0.006845759	0	0.024432565	0.010405735	0	0.260916493	0.050223023	0	0	0	0	0	0	0	0	0	0	0	0	0.062869402	5.215686839	0.265702384	25.5904575	0.192009729	5.768023124	22.19414975	2.664253822	0.052705467	0.199094504	0.109956569	0	0.667028293	28.14758949	16.96294538	26.34626202	2.288614261	0.924851456	0	32.13163753	0.658810486	0.317422966	0	33.88184239	0.149920646	51.41040377	0.465735429	1.356800382	0	0	0	6.346857043	29.39167336	0	0.118525542	0
vOTU_87	29.11375087	151.7289837	22.16084975	48.8000829	11.02855579	4.301806249	29.25877771	104.5376312	195.8829247	10.5042452	47.39841238	8.665182912	16.65432232	209.7644063	48.55278513	19.74516306	123.7751303	11.58537602	31.61619855	16.76264235	0.237835629	0.00542778	1823.839921	0.100252086	0.054868969	0.008320499	0.125403692	0.514441838	0.339735347	0.054822275	0.036360492	0.065220375	0.708316198	16.97032331	0.017412285	0	131.8988343	0	0	2.108665053	52.35273117	244.6122118	59.77648076	32.81519062	6.777245971	0	0	0	0	1.288308494	0.159585044	0.244968643	0.192206788	0	0	0.43416086	0	0	0.330208252	0	0	0.285331416	0.64810513	0	0	0.198385849	0	0.112169535	0	0	0	0.11458316	0.075037255	0.19755534	0.155404471	0.14296767	0	0.072902068	0	0	0.296591109	0	0	0
vOTU_90	2.986687125	40.78509733	5.626601459	2.617621131	48.90310849	9.255262281	54.84511532	98.19104247	106.0051901	6.295133369	33.162512	1.284148888	0.933879673	50.86085821	41.74598199	27.15038233	14.50810403	49.13292379	14.10903587	6.59472403	0.2065602	95.02940864	242.7775011	28.30509973	227.2156881	854.2053907	1465.924482	998.4699125	130.1473616	71.37418165	223.0259738	964.7953663	1234.994588	61.65541364	6.696027028	5.277377246	7.396136446	11.75324479	24.69024572	20.21937226	3.226524341	1.456836908	4.130603033	2.416956973	3.214224632	15.98888692	2.079522619	6.717858173	0.127043155	0.068438854	0.751684218	0	0.873006943	0	0	0.438214891	0.159756622	2.413917741	0.111097204	0	0	0	0.392494135	0	0.064232089	1.26817591	0	0	0.166411165	0.855242013	0	0.038551031	3.029516974	0	2.509689269	0.216453972	0.31957813	2.796146416	4.625070349	0	0	0	0	0.09318509
vOTU_91	0.601837294	1.633147802	1.155706699	0.536907638	0.601731993	0.115671467	0.170835107	1.347821492	1.99650863	0	3.852460161	0.193240822	1.418092999	0	0	0	0	0.930831546	0.706741326	0.801547086	0	0.022184069	0.440105092	0.027937078	0.084096331	0.374077039	1.580337286	0.376879922	0.084438501	0.049014446	0.148610238	0.066641119	1.149478915	1.77419671	0	0	0	0	0	0	0.352057427	0.27367444	0.387614427	0.131748639	0.125148431	0	0	0	0	0	0.108707604	0.250304979	0	0	0	0.126748147	0.10781772	0.339400518	0	0	0	0.072886751	0.132444659	0.095899682	0.455168941	0.067569146	0	0	0.673852716	0.216446998	0	0	0	0.302788256	0.158789764	0.292164085	0.754877302	0	0.39017517	0	0.121220791	0	0	0
vOTU_92	0	0.006388083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027543646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.450740793	0.069376164	4.95286325	638.9232341	5.998084385	0.144089599	575.1509148	0	0.32388916	0	8.333787029	0	38.71340934	658.1787272	0	0.384115804	80.21771824	71.99048089	0	745.7018461	62.41539641	0.10836938	0	792.6004747	0	1422.850183	0.318007612	65.53297188	0	0	0	0.500040133	0.364152574	0.338039997	10.3185904	0
vOTU_94	1.353765293	3.62259422	2.497306267	1.201082102	6.267595865	0.930040683	2.232061687	1.69327738	2.508227479	0.337100644	2.212512964	0.723895313	2.375413274	0	2.770041988	0	0	2.765908992	1.374788087	2.681770969	0	0.055739996	0.718779158	0.009359345	0.070433865	0.393053731	1.448797061	0.448556997	0.094293926	0.042224355	0.16180672	0.184187729	1.042959841	5.488753641	0	0	0	0	0	0	0.412806015	0.213931869	0.885386657	0.964726016	0.754679191	0	0	0	0	0	0.109256086	0	0.098692338	0	0	0	0.108361712	0.272890367	0	0	0.228566826	0	0	0.096383542	0	0.067910065	0	0	0.169313157	0	0	0.039223311	0.154117389	0.101438656	0	0.293638194	0.406438941	2.17111365	0.784287585	0	0	0	0	0
vOTU_95	24.24987679	193.0052626	81.4423213	29.41480052	99.68261752	79.58246657	84.15044797	53.28960332	53.29512865	1.689329317	75.39620275	202.9030512	297.1245225	30.15422821	37.94317655	23.56302604	101.5074911	272.2858981	10.1391127	1067.972275	4.463278265	1.944155099	64.25510074	0.900536679	1.609537501	1.892653437	1.699478236	1.648442482	1.597184758	1.46710043	1.671639912	3.238993306	1.693966393	223.0364937	0.017921948	0.362222831	49.02428308	1.275037354	7.499780796	0	1.497355931	207.5714503	70.86156749	13.63161894	259.0643677	0	0	0	0	0	0.109504098	0	0	0	0	0.127676823	0	0	0	0	0	0	0	0	0	0	0	0.028863193	0	0.109016446	0	0	0.077233618	0	0.159953207	0	0	0.825395273	0	0	0.061054484	0	0	0
vOTU_99	1.342218871	38.36977438	2.689149568	0.721022645	36.83542828	7.704726773	67.03004328	83.11353563	85.71289626	8.028838593	24.62972696	1.279838755	4.427687823	33.64748043	28.68478909	17.95451443	9.341237149	40.28832917	8.731676508	2.480703801	0.241158367	89.39795436	210.0132807	24.0553969	209.0223412	742.1769582	1382.626445	959.661192	116.5390443	64.28281817	211.6499211	921.2580758	1141.894185	56.53509012	3.851493009	2.726644596	9.351035746	6.059842216	19.37176336	29.15150438	1.201002864	1.629858803	2.591629287	1.106745007	3.082574117	70.27107526	1.004196373	15.44268966	0	0.216320433	0.282846597	0	0.102199494	0	0	0.263829065	0.112212482	0.565175737	0.35115426	0	0.236689235	0.037928845	0.13784324	0	0.60907127	2.250346701	0	0	0.262994869	0.675808807	0	0	0.797970719	0	1.817884191	0.228054747	0.533117529	9.92338494	2.030395573	0	0.189242814	0	0.252346596	0
vOTU_103	190.6621668	902.6046067	63.6424203	276.8459153	165.3718942	12.07073106	412.9080171	654.5907404	1031.191699	41.71843512	690.9140339	76.34694485	102.1431991	619.7141151	177.2158683	195.4033574	131.5904144	251.136264	125.4295406	129.3796395	0.512316142	0.046767412	3931.155229	0.049079696	0.38412386	0.170268423	0.225107624	2.184931508	0.702147718	0.346893414	0.03916164	0.061464234	0.521677785	404.4906286	0.131275877	0.216590528	262.8111675	0.533684497	7.847842119	1.135556466	160.4781723	258.5045766	378.4768854	188.3814227	55.00898093	0	0	0	0	0.073029344	0.343758396	0.113074543	0.207014064	0.151677008	0.132567761	0.267204489	0	0	0	0	0	0.153656425	0.488623814	0	0	0	0	0.09060816	0	0	0	0	0.161635988	0.10638733	0.16737656	0.076990825	0	2.591104447	0	0	0.255551976	0	0	0.033145139
vOTU_108	5.328597935	48.7653585	51.33645047	6.449801796	36.40455188	23.92418894	27.09520937	13.7217548	12.30248115	0.359440937	24.18118862	81.76165854	142.3454041	23.09744472	14.76808936	1.566730519	73.01310778	106.106539	2.540889651	562.5749469	2.6890823	1.289717585	48.81467648	0.479021089	1.276728041	7.525616689	1.361722786	2.168219491	1.387492875	1.103054745	1.473140383	2.312095309	1.950415035	92.03581887	0.038132776	0.110100933	73.0167519	1.085165849	6.268973618	0	0.314402461	134.5520388	15.02948126	3.096065568	108.5888765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.079827498	0	0	0	0	0	0
vOTU_109	0	0.006853956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.363181859	0.441522776	0	0	0	0	0	0	0	0	0	0	0	0	0.06908752	5.210496347	0.175189057	29.19717513	0.105500256	8.502880959	24.25414848	2.791587673	0	0.510500686	0.120831858	0	0.610834113	29.28707426	21.20198436	36.00975282	2.305389508	1.597080854	0	34.07825399	0.542977758	0.930180758	0	37.44258156	0.823742973	57.90483412	0.511799138	0.784734289	0	0	0	7.913482708	37.63836485	0	0.260496696	0
vOTU_110	188.0014654	1589.451857	16.24895358	282.2644913	27.84605366	8.091549531	45.96309134	126.9207202	95.61439919	27.43339492	537.2043254	16.4859802	21.87479598	11.59771324	493.3691887	134.68105	8.781178081	46.51645471	85.39501694	70.82590533	6.063937383	1.360843428	57.60648077	0.751645541	2.081598583	0.356833056	1.654789136	4.973904232	0.696689382	0.768631767	0.519785534	1.775045887	2.170593838	54.23851269	0.153178156	0.055283996	12.08678515	0.544884618	12.59113451	3.478163157	5.89374219	16.16630524	719.8488481	133.7968511	16.25192545	0	0	0	0	0	0	0	0	0	0	0.136406076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.082514073	0	0	0	0	0.641329073	0	0	0	0	0	0
vOTU_112	3.780364955	0	0	0	0	2.637200728	0	0	41.18342316	0	0	0	0	0	4.987088033	0	0	5.316505612	0	0	0	0	0	0.141542027	0	0	1.820058609	0	0.010185812	0	0	0.253225815	0	0	0.019315787	4.294332883	0	0	0	0	0	0.280613334	0	0	6.567042168	0.502077046	0.285689213	0	0	0.150436392	0	0	0.319828104	0	0	0	0	0.589562882	0.366306449	0	0	0	0	0	0.705947214	0	0	0	0	0.704969732	0	0	0	0	2.585898121	0	0	0	0	0	0	0	0	0
vOTU_117	0.0630267	0	0.027231754	0.504682831	0	0.890346491	0.7514012	0.74103232	0	0	0	0	6.757119181	1.316656623	4.040863133	0.643036154	0	0.267011075	0.213084808	0.127568339	319.5093812	25.7291542	0.06049245	32.08151639	16.09018609	36.47794874	35.36533754	21.53878858	22.34555905	26.47077774	31.45677767	37.33543715	46.6204911	0.457243798	0.313018139	0.169458499	9.056385473	17.25873311	45.61203581	0	0.021506799	0.083592344	0.103326269	0.020695831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_119	0.031591891	0.014064728	0.009099875	1.212348372	0.301506196	0.637546796	0.376636964	0	1.100416304	0.369734253	0.606674773	0.077460804	20.32188013	0	1.012733558	0.966958203	0	0.423821206	0.389534844	0.15113833	925.3815672	32.51823957	0.030321608	17.10214332	16.30024303	20.61801618	15.90227431	37.41237082	32.76415688	30.51186085	23.98584739	54.47149054	34.60520886	2.154401946	0.117674354	0	37.14118703	16.18550553	175.2819087	0	0.150922804	0.201121639	0.012947974	0.031121117	0	0	0.096692048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.066813302	0	0	0
vOTU_121	134.5211137	1146.10374	110.5823729	241.9445056	248.9377783	19.05074816	526.2760635	824.2393125	1149.211585	53.75778829	815.1629631	63.49703829	83.59936246	623.387646	263.0138809	157.7211641	135.2855685	278.6289578	124.6889618	99.06761298	0.674668964	0.091954291	4180.904215	0.092640685	0.480271724	0.234935101	0.271465993	3.420373426	0.912599445	0.309589039	0.082133108	0.04603857	0.411760633	474.4653296	0.255656966	0.113562999	245.8008722	0.279822079	2.93913554	4.763170354	215.0250144	280.6077776	306.0166806	167.0460171	56.5319737	0	0	0	0	0.076581662	0.180239804	0	0.108541856	0	0	0.070050485	0	0.075031222	0	0	0	0.161130633	0.731988027	0.106002643	0	0	0	0.063343702	0	0.239249529	0	0.129413419	0	0	0	0	0	4.775582605	1.293839505	0.137993738	0	0	0.201005163	0
vOTU_123	35.38255264	237.8219793	3.565281037	60.01450521	3.036721714	3.467484912	7.586853333	426.1089763	246.0473793	17.50234727	60.49227027	14.92080311	19.41823511	196.7542164	55.08047967	24.67225201	66.13146144	3.999059231	85.47801476	34.36751461	0.501974912	0.043102636	3410.338597	0.041356549	0.202298995	0.028317454	0.059276513	1.409463869	0.416660728	0.062192873	0.082497979	0.036994474	0.295421321	5.909457277	0.454325552	0.285168735	148.8007258	0	0.590438486	0	81.77977182	141.91469	85.53585417	41.84515643	10.18946559	0	0	0	0	0.461531222	6.939886071	0	2.180480905	0.319523044	0	0.703616791	0.59852834	0.376822715	0.124867735	0.410231225	0.252494576	0.040461611	24.9981542	0.212947103	0.144387351	0.150038598	0	0	0	1.682186642	0.945250751	0.086658886	0.766130959	0.168086798	2.997063859	0.405472508	0	0.08270341	0.433195764	0.415820294	5.114289188	0	0.134598743	0.069823606
vOTU_124	493.1816135	457.4668637	0.41435211	1562.728712	2.501679789	2.580439518	24.00961051	81.18271715	21.71267108	17.20953529	148.5569341	2.370986098	18.98118861	0	353.5378542	1453.945531	0.910118899	0.519132888	240.765629	0.082347598	1.840720078	0.049488997	1.564746659	0.031161505	1.438305273	0.331905054	0.273938676	1.050946131	0.020929818	0.968467813	0	0.018583167	0.474869953	2.875690812	0.257985651	0.458389609	53.44964996	0	12.45680958	12.0163908	21.13986592	0.508768756	1790.932612	506.4794939	3.536349592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_126	0	0.021583167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022820316	0	0.059469439	0	0	0	0	0	0	0	0.011184789	0	0	0	0	0	0.015631483	0.421349455	0.173794879	0	0	0	0	0	0	0.026492587	0	0	0	0	0	0.362595325	0.234398542	2.022796789	134.0823111	1.550365669	0.973659835	159.6318966	1.572326344	0	0.076551003	1.775669294	0	8.976435477	185.7245552	0.149362934	0	12.3928066	15.31626511	0	166.7046974	9.404129021	0.122047801	0	153.9524929	0	201.3510936	0	8.154745639	0	0	0	1.126310747	0.20505802	0.126902508	1.845689267	0
vOTU_129	1.895842248	35.3482677	3.995304585	0.959666861	70.64201054	4.970457551	68.96549695	78.11110414	93.12829985	7.964888311	24.27120023	0.913798736	1.603582258	33.85043843	45.71077527	21.49168732	12.45606843	40.89068102	11.07257145	3.887940207	0.198114232	70.43461949	233.0658663	19.92358037	167.7657071	642.1535074	1073.714226	764.2018133	102.1033867	54.99805984	168.314817	717.0587208	942.6677348	80.34464413	19.31401286	25.84960271	10.16003541	7.729168028	21.0477007	9.745701718	1.37125816	1.44420069	2.775995825	1.096078999	2.641670888	12.55077342	2.578901862	7.690239966	0.509012418	0.156690183	1.720974711	0	10.54891649	0	0	1.074952839	0	12.97226259	0.890246409	2.715839039	0.900081955	0	1.27303371	0	0.147058829	1.604553691	0.414568231	0.032401152	1.333489381	3.059483461	3.575891193	0	17.7736376	0	10.59402622	0.165189851	0	5.13824973	10.58905976	1.694055478	0.342691751	0	0.548356444	0.248904229
vOTU_131	42.98490751	389.499965	324.3887752	68.30197253	59.65418784	36.41457717	68.87020169	72.11712799	68.95650857	2.278921412	126.5145243	75.95324763	134.8926329	43.39023184	126.9239105	42.38233008	553.0050212	134.6019762	18.14923614	534.2061322	3.935924878	1.099065302	159.4193101	0.938542544	1.412602723	2.368359986	1.426836832	2.122684466	2.018625882	1.086302704	0.729247688	2.396018937	2.603366055	140.6227443	0.020147399	0	279.7986523	0.573345863	8.431063373	0	1.771883751	928.9613858	157.4726899	29.72150859	95.66066898	0	0	0	0	0.078456602	0	0	0	0	0	0.143531046	0.183141022	0.076868203	0	0	0	0	0.074990921	0.217195786	0	0	0	0	0	0.245107048	0	0	0.347296298	0	0.899076693	0	0	0.084353494	0	0.282744445	0.137271805	0	0	0
vOTU_132	2.633894997	23.72728856	9.82536562	2.68240393	16.19961011	2.493638422	19.57727021	42.05510371	27.74986776	5.327893543	16.85999795	1.773984559	6.972370354	19.02039065	13.55115679	3.981122218	3.24027872	9.505330889	3.699035234	4.643022735	0.166722586	28.24778886	16.97809456	8.600778563	19.17903469	72.0098364	46.80221601	117.9214695	52.18250791	43.69607087	99.65287863	58.85519456	103.1369272	18.79374554	1.897563178	2.156565699	23.78696942	6.893619901	15.084945	35.44771402	1.930695994	1.397334521	2.998624935	1.953992216	1.751295834	26.2359237	2.388580139	2.805913673	0	0.235830599	1.418441407	0.28400313	1.337003679	0.163268068	0.356746262	0.431436128	0.061166522	1.463355132	1.914126153	0	0.645091214	0.620245317	0.976790534	0	1.328008093	2.45330783	0.249582641	0.617705061	0.382286203	0.61396726	0	1.416974869	0.695952428	0.343552144	1.801673702	0.91161856	1.407115687	3.718819992	4.869741972	0.283297985	0.89401356	0	0.481435501	0.035678069
vOTU_133	494.4591122	981.10093	11521.2162	1818.874744	57.67366535	158.0482271	2800.075832	420.9707198	1387.446478	1507.997958	805.6425861	46.13214075	10319.86154	2430.06123	504.8548334	1655.424614	14529.81185	16.99323122	950.0971082	7194.756148	89.16953861	12.06344012	403.7331235	13.18337204	10.80554551	20.17996878	10.46158689	16.99893161	33.64639983	7.944635496	9.419603817	18.09066514	17.07620457	12.8644714	1.306310301	0.825062773	174.3713411	11.90742722	42.09696635	19.77462266	2741.797671	9238.535952	2766.568157	999.4986502	62.69415788	0	0	0	0	0	0	0	0.225309414	0	0.072141873	0	0	0.155748588	0.129026015	0	0	0	0	0	0.074597832	0.077517553	0	0.032871956	0	0.248315135	0	0	0	0	0	0	0.061858581	0	0	0	0	0	0.13908108	0.036074418
